 6.8000e-01  2.0893e-03  6.1134e-01  5.7286e-01 
 6.9000e-01  2.0969e-03  6.1132e-01  5.7286e-01 
 7.0000e-01  2.1042e-03  6.1130e-01  5.7286e-01 
 7.1000e-01  2.1111e-03  6.1129e-01  5.7287e-01 
 7.2000e-01  2.1176e-03  6.1127e-01  5.7287e-01 
 7.3000e-01  2.1238e-03  6.1126e-01  5.7287e-01 
 7.4000e-01  2.1297e-03  6.1124e-01  5.7287e-01 
 7.5000e-01  2.1354e-03  6.1122e-01  5.7288e-01 
 7.6000e-01  2.1407e-03  6.1121e-01  5.7288e-01 
 7.7000e-01  2.1459e-03  6.1119e-01  5.7288e-01 
 7.8000e-01  2.1508e-03  6.1118e-01  5.7288e-01 
 7.9000e-01  2.1555e-03  6.1116e-01  5.7289e-01 
 8.0000e-01  2.1601e-03  6.1114e-01  5.7289e-01 
 8.1000e-01  2.1644e-03  6.1113e-01  5.7289e-01 
 8.2000e-01  2.1686e-03  6.1111e-01  5.7289e-01 
 8.3000e-01  2.1727e-03  6.1110e-01  5.7290e-01 
 8.4000e-01  2.1766e-03  6.1108e-01  5.7290e-01 
 8.5000e-01  2.1803e-03  6.1106e-01  5.7290e-01 
 8.6000e-01  2.1839e-03  6.1105e-01  5.7290e-01 
 8.7000e-01  2.1875e-03  6.1103e-01  5.7291e-01 
 8.8000e-01  2.1909e-03  6.1102e-01  5.7291e-01 
 8.9000e-01  2.1942e-03  6.1100e-01  5.7291e-01 
 9.0000e-01  2.1974e-03  6.1098e-01  5.7291e-01 
 9.1000e-01  2.2005e-03  6.1097e-01  5.7292e-01 
 9.2000e-01  2.2035e-03  6.1095e-01  5.7292e-01 
 9.3000e-01  2.2064e-03  6.1094e-01  5.7292e-01 
 9.4000e-01  2.2093e-03  6.1092e-01  5.7292e-01 
 9.5000e-01  2.2121e-03  6.1090e-01  5.7293e-01 
 9.6000e-01  2.2148e-03  6.1089e-01  5.7293e-01 
 9.7000e-01  2.2175e-03  6.1087e-01  5.7293e-01 
 9.8000e-01  2.2200e-03  6.1086e-01  5.7293e-01 
 9.9000e-01  2.2226e-03  6.1084e-01  5.7293e-01 
 1.0000e+00  2.2250e-03  6.1082e-01  5.7294e-01 
 1.0100e+00  2.2274e-03  6.1081e-01  5.7294e-01 
 1.0200e+00  2.2298e-03  6.1079e-01  5.7294e-01 
 1.0300e+00  2.2321e-03  6.1078e-01  5.7294e-01 
 1.0400e+00  2.2343e-03  6.1076e-01  5.7295e-01 
 1.0500e+00  2.2365e-03  6.1074e-01  5.7295e-01 
 1.0600e+00  2.2387e-03  6.1073e-01  5.7295e-01 
 1.0700e+00  2.2408e-03  6.1071e-01  5.7295e-01 
 1.0800e+00  2.2429e-03  6.1070e-01  5.7296e-01 
 1.0900e+00  2.2449e-03  6.1068e-01  5.7296e-01 
 1.1000e+00  2.2470e-03  6.1066e-01  5.7296e-01 
 1.1100e+00  2.2489e-03  6.1065e-01  5.7296e-01 
 1.1200e+00  2.2508e-03  6.1063e-01  5.7297e-01 
 1.1300e+00  2.2527e-03  6.1062e-01  5.7297e-01 
 1.1400e+00  2.2546e-03  6.1060e-01  5.7297e-01 
 1.1500e+00  2.2564e-03  6.1058e-01  5.7297e-01 
 1.1600e+00  2.2582e-03  6.1057e-01  5.7298e-01 
 1.1700e+00  2.2600e-03  6.1055e-01  5.7298e-01 
 1.1800e+00  2.2618e-03  6.1054e-01  5.7298e-01 
 1.1900e+00  2.2635e-03  6.1052e-01  5.7298e-01 
 1.2000e+00  2.2652e-03  6.1050e-01  5.7299e-01 
 1.2100e+00  2.2668e-03  6.1049e-01  5.7299e-01 
 1.2200e+00  2.2685e-03  6.1047e-01  5.7299e-01 
 1.2300e+00  2.2701e-03  6.1046e-01  5.7299e-01 
 1.2400e+00  2.2717e-03  6.1044e-01  5.7300e-01 
 1.2500e+00  2.2733e-03  6.1042e-01  5.7300e-01 
 1.2600e+00  2.2748e-03  6.1041e-01  5.7300e-01 
 1.2700e+00  2.2763e-03  6.1039e-01  5.7300e-01 
 1.2800e+00  2.2779e-03  6.1038e-01  5.7301e-01 
 1.2900e+00  2.2793e-03  6.1036e-01  5.7301e-01 
 1.3000e+00  2.2808e-03  6.1034e-01  5.7301e-01 
 1.3100e+00  2.2823e-03  6.1033e-01  5.7301e-01 
 1.3200e+00  2.2837e-03  6.1031e-01  5.7302e-01 
 1.3300e+00  2.2851e-03  6.1030e-01  5.7302e-01 
 1.3400e+00  2.2865e-03  6.1028e-01  5.7302e-01 
 1.3500e+00  2.2879e-03  6.1026e-01  5.7302e-01 
 1.3600e+00  2.2893e-03  6.1025e-01  5.7303e-01 
 1.3700e+00  2.2906e-03  6.1023e-01  5.7303e-01 
 1.3800e+00  2.2919e-03  6.1022e-01  5.7303e-01 
 1.3900e+00  2.2933e-03  6.1020e-01  5.7303e-01 
 1.4000e+00  2.2946e-03  6.1018e-01  5.7303e-01 
 1.4100e+00  2.2958e-03  6.1017e-01  5.7304e-01 
 1.4200e+00  2.2971e-03  6.1015e-01  5.7304e-01 
 1.4300e+00  2.2984e-03  6.1014e-01  5.7304e-01 
 1.4400e+00  2.2996e-03  6.1012e-01  5.7304e-01 
 1.4500e+00  2.3009e-03  6.1010e-01  5.7305e-01 
 1.4600e+00  2.3021e-03  6.1009e-01  5.7305e-01 
 1.4700e+00  2.3033e-03  6.1007e-01  5.7305e-01 
 1.4800e+00  2.3045e-03  6.1006e-01  5.7305e-01 
 1.4900e+00  2.3057e-03  6.1004e-01  5.7306e-01 
 1.5000e+00  2.3069e-03  6.1002e-01  5.7306e-01 
 1.5100e+00  2.3080e-03  6.1001e-01  5.7306e-01 
 1.5200e+00  2.3092e-03  6.0999e-01  5.7306e-01 
 1.5300e+00  2.3103e-03  6.0998e-01  5.7307e-01 
 1.5400e+00  2.3114e-03  6.0996e-01  5.7307e-01 
 1.5500e+00  2.3126e-03  6.0994e-01  5.7307e-01 
 1.5600e+00  2.3137e-03  6.0993e-01  5.7307e-01 
 1.5700e+00  2.3148e-03  6.0991e-01  5.7308e-01 
 1.5800e+00  2.3159e-03  6.0990e-01  5.7308e-01 
 1.5900e+00  2.3170e-03  6.0988e-01  5.7308e-01 
 1.6000e+00  2.3180e-03  6.0986e-01  5.7308e-01 
 1.6100e+00  2.3191e-03  6.0985e-01  5.7309e-01 
 1.6200e+00  2.3201e-03  6.0983e-01  5.7309e-01 
 1.6300e+00  2.3212e-03  6.0982e-01  5.7309e-01 
 1.6400e+00  2.3222e-03  6.0980e-01  5.7309e-01 
 1.6500e+00  2.3233e-03  6.0978e-01  5.7310e-01 
 1.6600e+00  2.3243e-03  6.0977e-01  5.7310e-01 
 1.6700e+00  2.3253e-03  6.0975e-01  5.7310e-01 
 1.6800e+00  2.3263e-03  6.0974e-01  5.7310e-01 
 1.6900e+00  2.3273e-03  6.0972e-01  5.7311e-01 
 1.7000e+00  2.3283e-03  6.0970e-01  5.7311e-01 
 1.7100e+00  2.3293e-03  6.0969e-01  5.7311e-01 
 1.7200e+00  2.3302e-03  6.0967e-01  5.7311e-01 
 1.7300e+00  2.3312e-03  6.0966e-01  5.7312e-01 
 1.7400e+00  2.3322e-03  6.0964e-01  5.7312e-01 
 1.7500e+00  2.3331e-03  6.0962e-01  5.7312e-01 
 1.7600e+00  2.3341e-03  6.0961e-01  5.7312e-01 
 1.7700e+00  2.3350e-03  6.0959e-01  5.7313e-01 
 1.7800e+00  2.3359e-03  6.0958e-01  5.7313e-01 
 1.7900e+00  2.3369e-03  6.0956e-01  5.7313e-01 
 1.8000e+00  2.3378e-03  6.0954e-01  5.7313e-01 
