 1.0300e+00  7.5200e-07  7.7445e-01  1.8640e-01  2.7116e-06  1.7635e-04  7.5199e-07  6.6180e-01  1.5628e-01  7.8634e-06  3.3063e-07  3.3063e-07  4.2223e-03 
 1.0400e+00  6.7650e-07  7.7445e-01  1.9038e-01  2.3395e-06  1.8322e-04  6.7650e-07  6.6179e-01  1.4957e-01  7.2739e-06  3.0545e-07  3.0545e-07  3.6619e-03 
 1.0500e+00  6.0678e-07  7.7445e-01  1.9429e-01  2.0146e-06  1.9000e-04  6.0678e-07  6.6177e-01  1.4302e-01  6.7022e-06  2.8122e-07  2.8122e-07  3.1715e-03 
 1.0600e+00  5.4265e-07  7.7445e-01  1.9814e-01  1.7314e-06  1.9669e-04  5.4265e-07  6.6176e-01  1.3664e-01  6.1506e-06  2.5802e-07  2.5802e-07  2.7429e-03 
 1.0700e+00  4.8391e-07  7.7445e-01  2.0193e-01  1.4853e-06  2.0331e-04  4.8390e-07  6.6175e-01  1.3045e-01  5.6212e-06  2.3589e-07  2.3589e-07  2.3686e-03 
 1.0800e+00  4.3032e-07  7.7445e-01  2.0566e-01  1.2718e-06  2.0984e-04  4.3031e-07  6.6174e-01  1.2448e-01  5.1158e-06  2.1488e-07  2.1488e-07  2.0424e-03 
 1.0900e+00  3.8164e-07  7.7445e-01  2.0933e-01  1.0870e-06  2.1629e-04  3.8163e-07  6.6173e-01  1.1872e-01  4.6363e-06  1.9503e-07  1.9503e-07  1.7586e-03 
 1.1000e+00  3.3760e-07  7.7445e-01  2.1294e-01  9.2750e-07  2.2267e-04  3.3760e-07  6.6172e-01  1.1320e-01  4.1842e-06  1.7638e-07  1.7638e-07  1.5120e-03 
 1.1100e+00  2.9794e-07  7.7445e-01  2.1650e-01  7.9016e-07  2.2897e-04  2.9794e-07  6.6172e-01  1.0793e-01  3.7606e-06  1.5895e-07  1.5895e-07  1.2983e-03 
 1.1200e+00  2.6236e-07  7.7445e-01  2.2001e-01  6.7219e-07  2.3520e-04  2.6235e-07  6.6171e-01  1.0292e-01  3.3664e-06  1.4275e-07  1.4275e-07  1.1134e-03 
