 6.0000e-01  2.4672e-07  7.7443e-01  4.4891e-02  5.5519e-06  1.2756e-07  2.4689e-07  7.6674e-01  3.7605e-01  6.0546e-07  5.9291e-04  1.7996e+00 
 6.1000e-01  3.0828e-07  7.7443e-01  4.5266e-02  6.7994e-06  1.5798e-07  3.0850e-07  7.6673e-01  3.6945e-01  7.7589e-07  5.7820e-04  1.7995e+00 
 6.2000e-01  3.8342e-07  7.7443e-01  4.5721e-02  8.2754e-06  1.9480e-07  3.8370e-07  7.6671e-01  3.6281e-01  9.9008e-07  5.6344e-04  1.7993e+00 
 6.3000e-01  4.7457e-07  7.7443e-01  4.6272e-02  1.0006e-05  2.3910e-07  4.7490e-07  7.6669e-01  3.5615e-01  1.2577e-06  5.4863e-04  1.7991e+00 
 6.4000e-01  5.8438e-07  7.7443e-01  4.6932e-02  1.2018e-05  2.9202e-07  5.8479e-07  7.6667e-01  3.4944e-01  1.5903e-06  5.3378e-04  1.7989e+00 
 6.5000e-01  7.1578e-07  7.7443e-01  4.7718e-02  1.4333e-05  3.5480e-07  7.1628e-07  7.6664e-01  3.4271e-01  2.0009e-06  5.1886e-04  1.7986e+00 
 6.6000e-01  8.7190e-07  7.7443e-01  4.8647e-02  1.6974e-05  4.2873e-07  8.7251e-07  7.6660e-01  3.3594e-01  2.5048e-06  5.0388e-04  1.7983e+00 
 6.7000e-01  1.0561e-06  7.7443e-01  4.9735e-02  1.9958e-05  5.1510e-07  1.0568e-06  7.6655e-01  3.2915e-01  3.1196e-06  4.8883e-04  1.7978e+00 
 6.8000e-01  1.2717e-06  7.7443e-01  5.0998e-02  2.3296e-05  6.1519e-07  1.2726e-06  7.6649e-01  3.2233e-01  3.8648e-06  4.7369e-04  1.7973e+00 
 6.9000e-01  1.5225e-06  7.7443e-01  5.2453e-02  2.6995e-05  7.3024e-07  1.5235e-06  7.6642e-01  3.1548e-01  4.7627e-06  4.5845e-04  1.7967e+00 
 7.0000e-01  1.8118e-06  7.7443e-01  5.4115e-02  3.1056e-05  8.6136e-07  1.8130e-06  7.6634e-01  3.0860e-01  5.8381e-06  4.4311e-04  1.7959e+00 
