 2.3000e-01  5.2853e-10  6.0953e-01  4.0536e-02  1.4124e-08  3.9858e-09  1.0084e-10  8.7657e-15 -4.7253e-16 -3.1509e-16 -7.9781e-15  2.0271e-15 -2.5532e-18 -1.5520e-15  1.3517e-15 -1.6727e-18 -1.0349e-15 -1.0229e-15  1.3085e-18 -7.7441e-15  2.9175e-18 -2.3559e-15  1.0331e-14  6.6470e-15  3.6548e-15 
 2.4000e-01  6.9038e-10  6.0953e-01  4.0536e-02  1.8437e-08  5.1688e-09  1.3168e-10  8.7341e-15 -5.0759e-16 -3.3847e-16 -7.8880e-15  2.1868e-15 -2.7558e-18 -1.6765e-15  1.4582e-15 -1.8054e-18 -1.1179e-15 -1.0746e-15  1.3746e-18 -7.6608e-15  3.1866e-18 -2.5704e-15  1.0455e-14  6.6470e-15  3.6548e-15 
 2.5000e-01  9.0163e-10  6.0953e-01  4.0537e-02  2.4060e-08  6.7007e-09  1.7190e-10  8.7036e-15 -5.4490e-16 -3.6335e-16 -7.7954e-15  2.3576e-15 -2.9724e-18 -1.8097e-15  1.5720e-15 -1.9473e-18 -1.2067e-15 -1.1275e-15  1.4422e-18 -7.5775e-15  3.4774e-18 -2.8020e-15  1.0594e-14  6.6470e-15  3.6548e-15 
 2.6000e-01  1.1772e-09  6.0953e-01  4.0538e-02  3.1387e-08  8.6834e-09  2.2436e-10  8.6743e-15 -5.8450e-16 -3.8976e-16 -7.7001e-15  2.5397e-15 -3.2036e-18 -1.9520e-15  1.6935e-15 -2.0987e-18 -1.3016e-15 -1.1816e-15  1.5114e-18 -7.4943e-15  3.7909e-18 -3.0516e-15  1.0748e-14  6.6470e-15  3.6548e-15 
 2.7000e-01  1.5367e-09  6.0953e-01  4.0540e-02  4.0930e-08  1.1248e-08  2.9274e-10  8.6462e-15 -6.2645e-16 -4.1773e-16 -7.6020e-15  2.7336e-15 -3.4498e-18 -2.1037e-15  1.8227e-15 -2.2598e-18 -1.4027e-15 -1.2365e-15  1.5818e-18 -7.4112e-15  4.1278e-18 -3.3198e-15  1.0918e-14  6.6470e-15  3.6548e-15 
 2.8000e-01  2.0054e-09  6.0953e-01  4.0542e-02  5.3353e-08  1.4564e-08  3.8183e-10  8.6190e-15 -6.7078e-16 -4.4729e-16 -7.5010e-15  2.9395e-15 -3.7114e-18 -2.2650e-15  1.9600e-15 -2.4310e-18 -1.5103e-15 -1.2924e-15  1.6534e-18 -7.3283e-15  4.4890e-18 -3.6071e-15  1.1104e-14  6.6470e-15  3.6548e-15 
 2.9000e-01  2.6162e-09  6.0953e-01  4.0545e-02  6.9512e-08  1.8846e-08  4.9786e-10  8.5929e-15 -7.1749e-16 -4.7844e-16 -7.3970e-15  3.1575e-15 -3.9886e-18 -2.4360e-15  2.1054e-15 -2.6123e-18 -1.6244e-15 -1.3489e-15  1.7259e-18 -7.2458e-15  4.8750e-18 -3.9140e-15  1.1306e-14  6.6470e-15  3.6548e-15 
 3.0000e-01  3.4118e-09  6.0953e-01  4.0548e-02  9.0516e-08  2.4375e-08  6.4888e-10  8.5678e-15 -7.6659e-16 -5.1118e-16 -7.2901e-15  3.3879e-15 -4.2815e-18 -2.6170e-15  2.2590e-15 -2.8039e-18 -1.7450e-15 -1.4060e-15  1.7992e-18 -7.1636e-15  5.2862e-18 -4.2409e-15  1.1526e-14  6.6470e-15  3.6548e-15 
 3.1000e-01  4.4474e-09  6.0953e-01  4.0553e-02  1.1779e-07  3.1504e-08  8.4531e-10  8.5436e-15 -8.1806e-16 -5.4550e-16 -7.1801e-15  3.6306e-15 -4.5903e-18 -2.8079e-15  2.4208e-15 -3.0057e-18 -1.8723e-15 -1.4635e-15  1.8731e-18 -7.0820e-15  5.7229e-18 -4.5879e-15  1.1762e-14  6.6470e-15  3.6548e-15 
 3.2000e-01  5.7946e-09  6.0953e-01  4.0559e-02  1.5319e-07  4.0689e-08  1.1006e-09  8.5203e-15 -8.7185e-16 -5.8137e-16 -7.0671e-15  3.8855e-15 -4.9149e-18 -3.0087e-15  2.5908e-15 -3.2177e-18 -2.0062e-15 -1.5212e-15  1.9474e-18 -7.0010e-15  6.1852e-18 -4.9551e-15  1.2016e-14  6.6470e-15  3.6548e-15 
 3.3000e-01  7.5460e-09  6.0953e-01  4.0566e-02  1.9906e-07  5.2508e-08  1.4321e-09  8.4978e-15 -9.2790e-16 -6.1874e-16 -6.9512e-15  4.1526e-15 -5.2550e-18 -3.2194e-15  2.7689e-15 -3.4398e-18 -2.1467e-15 -1.5791e-15  2.0218e-18 -6.9208e-15  6.6729e-18 -5.3424e-15  1.2287e-14  6.6470e-15  3.6548e-15 
 3.4000e-01  9.8207e-09  6.0953e-01  4.0576e-02  2.5844e-07  6.7699e-08  1.8622e-09  8.4761e-15 -9.8612e-16 -6.5757e-16 -6.8324e-15  4.4314e-15 -5.6102e-18 -3.4397e-15  2.9548e-15 -3.6716e-18 -2.2936e-15 -1.6368e-15  2.0962e-18 -6.8414e-15  7.1857e-18 -5.7495e-15  1.2575e-14  6.6470e-15  3.6548e-15 
 3.5000e-01  1.2773e-08  6.0953e-01  4.0589e-02  3.3521e-07  8.7197e-08  2.4196e-09  8.4551e-15 -1.0464e-15 -6.9777e-16 -6.7109e-15  4.7217e-15 -5.9802e-18 -3.6693e-15  3.1484e-15 -3.9129e-18 -2.4467e-15 -1.6943e-15  2.1703e-18 -6.7630e-15  7.7229e-18 -6.1758e-15  1.2879e-14  6.6470e-15  3.6548e-15 
 3.6000e-01  1.6599e-08  6.0953e-01  4.0606e-02  4.3430e-07  1.1218e-07  3.1410e-09  8.4348e-15 -1.1086e-15 -7.3927e-16 -6.5869e-15  5.0229e-15 -6.3643e-18 -3.9079e-15  3.3493e-15 -4.1632e-18 -2.6058e-15 -1.7513e-15  2.2438e-18 -6.6858e-15  8.2837e-18 -6.6209e-15  1.3200e-14  6.6470e-15  3.6548e-15 
 3.7000e-01  2.1554e-08  6.0953e-01  4.0627e-02  5.6200e-07  1.4415e-07  4.0735e-09  8.4151e-15 -1.1726e-15 -7.8195e-16 -6.4606e-15  5.3345e-15 -6.7618e-18 -4.1551e-15  3.5570e-15 -4.4220e-18 -2.7706e-15 -1.8077e-15  2.3167e-18 -6.6098e-15  8.8671e-18 -7.0838e-15  1.3535e-14  6.6470e-15  3.6548e-15 
 3.8000e-01  2.7961e-08  6.0953e-01  4.0655e-02  7.2627e-07  1.8497e-07  5.2770e-09  8.3961e-15 -1.2383e-15 -8.2571e-16 -6.3321e-15  5.6557e-15 -7.1716e-18 -4.4102e-15  3.7712e-15 -4.6887e-18 -2.9408e-15 -1.8633e-15  2.3885e-18 -6.5351e-15  9.4717e-18 -7.5635e-15  1.3886e-14  6.6470e-15  3.6548e-15 
 3.9000e-01  3.6234e-08  6.0953e-01  4.0691e-02  9.3716e-07  2.3700e-07  6.8275e-09  8.3775e-15 -1.3053e-15 -8.7043e-16 -6.2017e-15  5.9856e-15 -7.5928e-18 -4.6727e-15  3.9912e-15 -4.9624e-18 -3.1158e-15 -1.9180e-15  2.4592e-18 -6.4620e-15  1.0096e-17 -8.0588e-15  1.4250e-14  6.6470e-15  3.6548e-15 
 4.0000e-01  4.6901e-08  6.0953e-01  4.0737e-02  1.2073e-06  3.0315e-07  8.8212e-09  8.3594e-15 -1.3736e-15 -9.1596e-16 -6.0699e-15  6.3234e-15 -8.0243e-18 -4.9418e-15  4.2164e-15 -5.2426e-18 -3.2952e-15 -1.9715e-15  2.5284e-18 -6.3905e-15  1.0738e-17 -8.5684e-15  1.4627e-14  6.6470e-15  3.6548e-15 
 4.1000e-01  6.0631e-08  6.0953e-01  4.0796e-02  1.5526e-06  3.8707e-07  1.1379e-08  8.3418e-15 -1.4429e-15 -9.6216e-16 -5.9367e-15  6.6682e-15 -8.4646e-18 -5.2168e-15  4.4463e-15 -5.5282e-18 -3.4786e-15 -2.0237e-15  2.5961e-18 -6.3207e-15  1.1397e-17 -9.0907e-15  1.5016e-14  6.6470e-15  3.6548e-15 
 4.2000e-01  7.8268e-08  6.0953e-01  4.0872e-02  1.9927e-06  4.9326e-07  1.4654e-08  8.3246e-15 -1.5129e-15 -1.0089e-15 -5.8027e-15  7.0187e-15 -8.9126e-18 -5.4968e-15  4.6800e-15 -5.8184e-18 -3.6653e-15 -2.0746e-15  2.6619e-18 -6.2527e-15  1.2069e-17 -9.6241e-15  1.5415e-14  6.6470e-15  3.6548e-15 
 4.3000e-01  1.0088e-07  6.0953e-01  4.0969e-02  2.5523e-06  6.2729e-07  1.8834e-08  8.3077e-15 -1.5835e-15 -1.0560e-15 -5.6682e-15  7.3739e-15 -9.3666e-18 -5.7810e-15  4.9169e-15 -6.1122e-18 -3.8548e-15 -2.1238e-15  2.7257e-18 -6.1866e-15  1.2753e-17 -1.0167e-14  1.5822e-14  6.6470e-15  3.6548e-15 
 4.4000e-01  1.2981e-07  6.0953e-01  4.1093e-02  3.2617e-06  7.9596e-07  2.4156e-08  8.2911e-15 -1.6544e-15 -1.1032e-15 -5.5335e-15  7.7326e-15 -9.8253e-18 -6.0684e-15  5.1561e-15 -6.4085e-18 -4.0464e-15 -2.1713e-15  2.7873e-18 -6.1226e-15  1.3446e-17 -1.0717e-14  1.6237e-14  6.6470e-15  3.6548e-15 
 4.5000e-01  1.6674e-07  6.0953e-01  4.1250e-02  4.1586e-06  1.0076e-06  3.0909e-08  8.2749e-15 -1.7254e-15 -1.1505e-15 -5.3989e-15  8.0937e-15 -1.0287e-17 -6.3580e-15  5.3968e-15 -6.7063e-18 -4.2396e-15 -2.2171e-15  2.8466e-18 -6.0606e-15  1.4147e-17 -1.1273e-14  1.6658e-14  6.6470e-15  3.6548e-15 
 4.6000e-01  2.1376e-07  6.0953e-01  4.1448e-02  5.2890e-06  1.2725e-06  3.9448e-08  8.2588e-15 -1.7961e-15 -1.1977e-15 -5.2650e-15  8.4558e-15 -1.0750e-17 -6.6489e-15  5.6383e-15 -7.0046e-18 -4.4336e-15 -2.2609e-15  2.9034e-18 -6.0009e-15  1.4851e-17 -1.1833e-14  1.7083e-14  6.6470e-15  3.6548e-15 
 4.7000e-01  2.7349e-07  6.0953e-01  4.1698e-02  6.7094e-06  1.6029e-06  5.0206e-08  8.2430e-15 -1.8665e-15 -1.2446e-15 -5.1319e-15  8.8178e-15 -1.1213e-17 -6.9401e-15  5.8797e-15 -7.3023e-18 -4.6278e-15 -2.3027e-15  2.9576e-18 -5.9433e-15  1.5558e-17 -1.2395e-14  1.7511e-14  6.6470e-15  3.6548e-15 
 4.8000e-01  3.4915e-07  6.0953e-01  4.2011e-02  8.4889e-06  2.0140e-06  6.3704e-08  8.2274e-15 -1.9361e-15 -1.2911e-15 -5.0001e-15  9.1786e-15 -1.1675e-17 -7.2307e-15  6.1202e-15 -7.5983e-18 -4.8215e-15 -2.3424e-15  3.0090e-18 -5.8880e-15  1.6264e-17 -1.2956e-14  1.7940e-14  6.6470e-15  3.6548e-15 
 4.9000e-01  4.4474e-07  6.0953e-01  4.2402e-02  1.0712e-05  2.5239e-06  8.0565e-08  8.2119e-15 -2.0049e-15 -1.3370e-15 -4.8700e-15  9.5368e-15 -1.2134e-17 -7.5197e-15  6.3591e-15 -7.8917e-18 -5.0143e-15 -2.3799e-15  3.0577e-18 -5.8351e-15  1.6968e-17 -1.3516e-14  1.8369e-14  6.6470e-15  3.6548e-15 
 5.0000e-01  5.6519e-07  6.0953e-01  4.2885e-02  1.3480e-05  3.1547e-06  1.0153e-07  8.1966e-15 -2.0727e-15 -1.3821e-15 -4.7418e-15  9.8915e-15 -1.2587e-17 -7.8062e-15  6.5956e-15 -8.1814e-18 -5.2053e-15 -2.4152e-15  3.1034e-18 -5.7844e-15  1.7665e-17 -1.4072e-14  1.8796e-14  6.6470e-15  3.6548e-15 
 5.1000e-01  7.1656e-07  6.0953e-01  4.3481e-02  1.6917e-05  3.9329e-06  1.2746e-07  8.1813e-15 -2.1391e-15 -1.4265e-15 -4.6158e-15  1.0242e-14 -1.3035e-17 -8.0894e-15  6.8291e-15 -8.4666e-18 -5.3941e-15 -2.4484e-15  3.1461e-18 -5.7361e-15  1.8356e-17 -1.4622e-14  1.9220e-14  6.6470e-15  3.6548e-15 
 5.2000e-01  9.0626e-07  6.0953e-01  4.4211e-02  2.1173e-05  4.8903e-06  1.5938e-07  8.1662e-15 -2.2041e-15 -1.4698e-15 -4.4923e-15  1.0586e-14 -1.3476e-17 -8.3684e-15  7.0587e-15 -8.7463e-18 -5.5802e-15 -2.4792e-15  3.1859e-18 -5.6902e-15  1.9037e-17 -1.5166e-14  1.9639e-14  6.6470e-15  3.6548e-15 
 5.3000e-01  1.1433e-06  6.0953e-01  4.5096e-02  2.6425e-05  6.0649e-06  1.9842e-07  8.1511e-15 -2.2675e-15 -1.5121e-15 -4.3715e-15  1.0924e-14 -1.3909e-17 -8.6425e-15  7.2841e-15 -9.0199e-18 -5.7630e-15 -2.5078e-15  3.2227e-18 -5.6465e-15  1.9706e-17 -1.5700e-14  2.0052e-14  6.6470e-15  3.6548e-15 
 5.4000e-01  1.4388e-06  6.0953e-01  4.6163e-02  3.2886e-05  7.5013e-06  2.4591e-07  8.1361e-15 -2.3292e-15 -1.5532e-15 -4.2537e-15  1.1255e-14 -1.4332e-17 -8.9111e-15  7.5046e-15 -9.2865e-18 -5.9421e-15 -2.5341e-15  3.2564e-18 -5.6052e-15  2.0362e-17 -1.6225e-14  2.0458e-14  6.6470e-15  3.6548e-15 
